0.0,0.0,5.241803601814933,0.7825653097856107,0.30000000000000004,0.35,0.54,1.06,5.9,5.9,6.77,6.75,1.8399999999999999,1.7000000000000002
0.0,0.0,5.241803601814933,0.7825653097856107,0.30000000000000004,0.35,0.54,1.06,5.9,5.9,6.77,6.75,1.8399999999999999,1.7000000000000002
0.0,0.0,5.241803601814933,0.7825653097856107,0.30000000000000004,0.35,0.54,1.06,5.9,5.9,6.77,6.75,1.8399999999999999,1.7000000000000002
0.0,0.0,5.241803601814933,0.7825653097856107,0.30000000000000004,0.35,0.54,1.06,5.9,5.9,6.77,6.75,1.8399999999999999,1.7000000000000002
0.9992140531539917,0.9949544668197632,5.241803601814933,0.7825653097856107,0.30000000000000004,0.37,0.5900000000000001,1.19,5.85,5.91,6.94,6.46,1.7999999999999998,1.7000000000000002
0.9992140531539917,0.9949544668197632,5.169696523552614,0.6963494415027016,0.36,0.47,0.77,1.7599999999999998,5.7,5.99,7.36,2.08,1.7400000000000002,1.7200000000000002
0.9987857937812805,0.9947744607925415,5.091871064166349,0.6090592539961552,0.38,0.53,0.9199999999999999,2.57,5.57,6.14,7.39,1.94,1.71,1.77
0.9979169964790344,0.9990379214286804,5.008884919957184,0.5205761690451595,0.45999999999999996,0.6699999999999999,1.23,5.59,5.55,6.37,6.68,1.79,1.65,1.79
0.9978594183921814,0.9993113279342651,4.921355871724888,0.43031257565092645,0.5,0.76,1.6400000000000001,5.42,5.59,6.72,6.11,1.7200000000000002,1.6600000000000001,1.8399999999999999
0.9981562495231628,0.9989655613899231,4.829844142349617,0.33852579130351446,0.6100000000000001,0.97,2.4,5.28,5.7,7.2,5.67,1.62,1.6400000000000001,1.92
0.9981531500816345,0.9993271231651306,4.735024753354366,0.24512923370802375,0.75,1.29,5.36,5.23,5.89,6.85,1.7200000000000002,1.5499999999999998,1.65,2.02
0.997694194316864,0.999681830406189,4.637700011782992,0.14989500634193054,0.9299999999999999,1.75,5.19,5.26,6.18,6.15,1.5899999999999999,1.5,1.67,2.16
0.9974656105041504,0.9996910095214844,4.538755741366777,0.05266441361963303,1.23,2.48,5.04,5.35,6.59,5.63,1.44,1.42,1.6600000000000001,2.3
0.9976223111152649,0.999920666217804,4.439079363585445,-0.046683165061473075,1.5299999999999998,5.24,4.99,5.51,6.88,5.22,1.36,1.41,1.7400000000000002,2.54
0.9977005124092102,0.9999809861183167,4.339610288808244,-0.14832116822602082,2.01,5.04,5.01,5.76,6.12,1.36,1.25,1.36,1.75,2.9
0.9987497329711914,0.999998152256012,4.241400624488146,-0.2523746344327401,5.42,4.89,5.08,6.12,5.53,1.2,1.16,1.33,1.7799999999999998,7.48
0.9984437823295593,0.9999997019767761,4.1454632806978475,-0.3589697485001905,5.16,4.84,5.23,6.62,5.07,1.07,1.08,1.32,1.96,7.21
0.9998469352722168,1.0,4.053090482444712,-0.4681950138034483,4.97,4.85,5.47,6.03,1.07,0.95,1.02,1.32,2.12,7.03
0.9998973608016968,1.0,3.9653313961654204,-0.5801292847457802,4.83,4.92,5.8,5.39,0.9099999999999999,0.8500000000000001,0.97,1.34,2.41,6.92
0.9999587535858154,1.0,3.8835389998687755,-0.6947719237591883,4.78,5.07,6.26,4.88,0.77,0.76,0.9299999999999999,1.36,2.87,6.88
0.999985933303833,1.0,3.80894007714202,-0.8120736632498715,4.79,5.29,5.98,0.77,0.6599999999999999,0.69,0.8899999999999999,1.47,7.15,3.84
0.9999978542327881,1.0,3.742734503496429,-0.9319119096564447,4.87,5.61,5.23,0.6200000000000001,0.55,0.6200000000000001,0.8700000000000001,1.58,6.97,3.88
1.0,0.9999993443489075,3.6860538186761684,-1.0540826751849108,5.02,6.05,0.71,0.53,0.51,0.6100000000000001,0.8899999999999999,1.9100000000000001,6.86,3.96
1.0,0.9999995827674866,3.6399217887028517,-1.1782956496426782,5.24,5.83,0.52,0.41000000000000003,0.42000000000000004,0.56,0.8999999999999999,2.29,6.82,4.09
1.0,0.9999997019767761,3.605211905744594,-1.3041759384612381,5.55,0.5900000000000001,0.37,0.30000000000000004,0.33999999999999997,0.51,0.9299999999999999,6.96,4.06,4.26
1.0,0.9999998807907104,3.5826069028804852,-1.4312725714323014,5.97,0.38,0.22999999999999998,0.19999999999999996,0.26,0.45999999999999996,1.01,6.78,3.79,4.48
1.0,1.0,3.57256379858694,-1.5590751936092269,0.4,0.19999999999999996,0.10999999999999999,0.10999999999999999,0.18000000000000005,0.36,1.11,6.67,3.8499999999999996,4.79
1.0,1.0,3.575288872592949,-1.687037400033276,0.27,0.10999999999999999,0.050000000000000044,0.06999999999999995,0.17000000000000004,0.42000000000000004,1.47,6.63,3.96,9.26
1.0,1.0,3.590725955493276,-1.8146044730601365,0.08999999999999997,-0.020000000000000018,-0.04999999999999999,-0.020000000000000018,0.08999999999999997,0.36,2.04,6.65,4.11,8.47
1.0,1.0,3.590725955493276,-1.8146044730601365,0.08999999999999997,-0.020000000000000018,-0.04999999999999999,-0.020000000000000018,0.08999999999999997,0.36,2.04,6.65,4.11,8.47
1.0,1.0,3.590725955493276,-1.8146044730601365,0.08999999999999997,-0.020000000000000018,-0.04999999999999999,-0.020000000000000018,0.08999999999999997,0.36,2.04,6.65,4.11,8.47
1.0,1.0,3.590725955493276,-1.8146044730601365,0.08999999999999997,-0.020000000000000018,-0.04999999999999999,-0.020000000000000018,0.08999999999999997,0.36,2.04,6.65,4.11,8.47
